itemid,total_events,unique_visitors,first_seen,last_seen,n_addtocart,n_transaction,n_view,view_to_cart,cart_to_purchase
230577,1,1,2015-06-09 18:17:52.208,2015-06-09 18:17:52.208,0,0,1,0.0,0.0
230578,38,29,2015-07-09 04:52:02.677,2015-09-10 21:43:04.643,1,0,37,0.02702702702702703,0.0
230579,1,1,2015-05-30 16:37:16.193,2015-05-30 16:37:16.193,0,0,1,0.0,0.0
230583,1,1,2015-06-24 15:29:03.911,2015-06-24 15:29:03.911,0,0,1,0.0,0.0
230585,2,2,2015-06-10 18:30:20.303,2015-06-22 20:48:27.394,0,0,2,0.0,0.0
230586,3,2,2015-06-16 15:54:00.189,2015-06-23 17:52:16.760,0,0,3,0.0,0.0
230589,2,2,2015-05-18 01:29:35.194,2015-07-23 16:24:10.140,0,0,2,0.0,0.0
230592,1,1,2015-09-17 02:59:31.267,2015-09-17 02:59:31.267,0,0,1,0.0,0.0
230594,9,9,2015-05-23 06:23:12.210,2015-09-02 17:31:32.988,0,0,9,0.0,0.0
230595,3,2,2015-08-14 17:00:06.461,2015-09-10 16:51:05.001,0,0,3,0.0,0.0
230599,25,18,2015-05-22 20:46:59.632,2015-09-07 03:27:50.774,0,0,25,0.0,0.0
230600,1,1,2015-05-20 16:26:09.533,2015-05-20 16:26:09.533,0,0,1,0.0,0.0
230602,2,2,2015-07-09 00:04:23.605,2015-07-22 16:07:53.318,0,0,2,0.0,0.0
230605,117,67,2015-05-03 06:23:39.866,2015-09-02 22:21:46.415,6,1,110,0.05454545454545454,0.16666666666666666
230606,3,2,2015-06-06 16:34:58.197,2015-09-17 04:04:58.954,0,0,3,0.0,0.0
230611,1,1,2015-05-08 22:48:14.324,2015-05-08 22:48:14.324,0,0,1,0.0,0.0
230614,1,1,2015-09-03 22:12:37.276,2015-09-03 22:12:37.276,0,0,1,0.0,0.0
230616,247,211,2015-05-03 16:12:32.977,2015-09-17 16:05:19.649,6,5,236,0.025423728813559324,0.8333333333333334
230617,4,4,2015-05-28 19:25:30.489,2015-09-07 18:00:32.725,0,0,4,0.0,0.0
230619,1,1,2015-09-11 21:05:22.947,2015-09-11 21:05:22.947,0,0,1,0.0,0.0
230620,18,17,2015-05-08 18:07:55.836,2015-08-24 18:55:46.382,0,0,18,0.0,0.0
230622,1,1,2015-05-06 15:17:18.614,2015-05-06 15:17:18.614,0,0,1,0.0,0.0
230623,1,1,2015-05-04 14:10:37.831,2015-05-04 14:10:37.831,0,0,1,0.0,0.0
230627,20,20,2015-05-09 14:19:05.578,2015-09-16 20:41:03.601,0,0,20,0.0,0.0
230628,1,1,2015-05-12 03:09:05.077,2015-05-12 03:09:05.077,0,0,1,0.0,0.0
230636,2,2,2015-05-19 05:32:28.814,2015-07-23 14:49:42.384,0,0,2,0.0,0.0
230637,2,2,2015-05-07 21:02:41.348,2015-07-13 07:49:23.635,0,0,2,0.0,0.0
230638,2,2,2015-07-02 20:51:38.328,2015-07-10 23:02:57.749,0,0,2,0.0,0.0
230641,3,3,2015-07-10 08:01:29.584,2015-07-25 21:55:30.579,0,0,3,0.0,0.0
230643,1,1,2015-07-27 01:22:11.893,2015-07-27 01:22:11.893,0,0,1,0.0,0.0
230645,3,3,2015-07-05 14:50:30.967,2015-09-06 20:26:47.763,0,0,3,0.0,0.0
230646,1,1,2015-07-07 06:15:47.274,2015-07-07 06:15:47.274,0,0,1,0.0,0.0
230647,34,31,2015-07-06 01:19:40.939,2015-09-10 18:06:38.983,0,0,34,0.0,0.0
230648,10,8,2015-05-31 19:20:12.944,2015-09-10 22:38:24.361,0,0,10,0.0,0.0
230650,1,1,2015-09-02 04:40:19.987,2015-09-02 04:40:19.987,0,0,1,0.0,0.0
230651,1,1,2015-05-17 14:16:57.356,2015-05-17 14:16:57.356,0,0,1,0.0,0.0
230653,4,4,2015-06-05 22:56:08.195,2015-08-01 22:55:32.609,0,0,4,0.0,0.0
230657,1,1,2015-09-06 03:06:44.691,2015-09-06 03:06:44.691,0,0,1,0.0,0.0
230660,2,2,2015-06-08 22:38:48.853,2015-08-16 20:12:42.345,0,0,2,0.0,0.0
230661,65,65,2015-05-08 07:38:05.244,2015-08-06 06:35:31.085,0,0,65,0.0,0.0
230662,1,1,2015-08-19 14:59:35.679,2015-08-19 14:59:35.679,0,0,1,0.0,0.0
230663,5,3,2015-06-08 11:44:53.484,2015-09-02 02:14:05.201,0,0,5,0.0,0.0
230665,1,1,2015-07-10 16:20:02.011,2015-07-10 16:20:02.011,0,0,1,0.0,0.0
230668,3,3,2015-05-25 20:53:56.476,2015-07-20 21:10:15.710,0,0,3,0.0,0.0
230672,1,1,2015-09-01 00:47:06.474,2015-09-01 00:47:06.474,0,0,1,0.0,0.0
230674,3,3,2015-05-17 20:06:52.951,2015-09-15 20:06:49.432,0,0,3,0.0,0.0
230677,1,1,2015-06-21 02:41:15.771,2015-06-21 02:41:15.771,0,0,1,0.0,0.0
230678,1,1,2015-09-10 00:05:35.586,2015-09-10 00:05:35.586,0,0,1,0.0,0.0
230679,7,7,2015-06-30 16:26:26.993,2015-08-01 18:31:18.744,0,0,7,0.0,0.0
230680,1,1,2015-08-21 16:55:25.373,2015-08-21 16:55:25.373,0,0,1,0.0,0.0
230682,4,4,2015-05-04 13:09:53.433,2015-07-05 23:56:51.493,0,0,4,0.0,0.0
230684,2,2,2015-07-26 18:49:42.812,2015-08-10 21:36:04.310,0,0,2,0.0,0.0
230687,2,2,2015-06-24 19:33:56.648,2015-06-25 03:32:01.830,0,0,2,0.0,0.0
230688,1,1,2015-05-14 02:33:05.496,2015-05-14 02:33:05.496,0,0,1,0.0,0.0
230689,1,1,2015-07-31 02:11:40.720,2015-07-31 02:11:40.720,0,0,1,0.0,0.0
230690,2,2,2015-08-10 21:13:22.090,2015-08-25 16:37:06.898,0,0,2,0.0,0.0
230696,3,3,2015-05-26 16:45:19.828,2015-06-15 18:51:12.422,0,0,3,0.0,0.0
230697,2,2,2015-05-18 02:13:21.806,2015-08-24 18:03:02.536,0,0,2,0.0,0.0
230700,1,1,2015-07-12 20:48:19.395,2015-07-12 20:48:19.395,0,0,1,0.0,0.0
230702,3,3,2015-07-14 15:40:01.229,2015-07-24 19:50:51.796,0,0,3,0.0,0.0
230703,1,1,2015-07-28 16:47:17.267,2015-07-28 16:47:17.267,0,0,1,0.0,0.0
230706,1,1,2015-08-15 23:54:57.537,2015-08-15 23:54:57.537,0,0,1,0.0,0.0
230707,21,16,2015-07-14 13:58:56.580,2015-09-11 18:18:23.137,2,0,19,0.10526315789473684,0.0
230708,6,5,2015-06-25 05:11:36.638,2015-08-24 18:30:28.276,0,0,6,0.0,0.0
230710,4,4,2015-05-26 21:36:22.143,2015-09-15 17:46:41.387,0,0,4,0.0,0.0
230711,1,1,2015-09-14 23:37:33.016,2015-09-14 23:37:33.016,0,0,1,0.0,0.0
230712,1,1,2015-08-19 19:01:34.109,2015-08-19 19:01:34.109,0,0,1,0.0,0.0
230714,8,8,2015-05-28 17:50:49.205,2015-09-15 15:50:57.150,0,0,8,0.0,0.0
230716,34,29,2015-05-08 02:36:01.187,2015-09-16 18:06:42.923,0,0,34,0.0,0.0
230717,1,1,2015-06-23 16:37:47.026,2015-06-23 16:37:47.026,0,0,1,0.0,0.0
230718,1,1,2015-07-07 01:31:27.060,2015-07-07 01:31:27.060,0,0,1,0.0,0.0
230720,105,78,2015-05-03 18:37:44.754,2015-09-08 17:49:06.628,0,0,105,0.0,0.0
230723,2,2,2015-05-16 03:58:56.895,2015-06-24 22:29:53.801,0,0,2,0.0,0.0
230724,3,1,2015-07-28 01:33:27.290,2015-07-28 02:37:17.609,2,0,1,2.0,0.0
230729,1,1,2015-08-16 23:05:17.386,2015-08-16 23:05:17.386,0,0,1,0.0,0.0
230734,5,5,2015-06-23 04:01:38.765,2015-08-28 20:17:15.839,0,0,5,0.0,0.0
230738,5,4,2015-05-15 22:19:02.797,2015-08-26 03:45:22.015,0,0,5,0.0,0.0
230739,28,26,2015-05-31 07:18:35.773,2015-09-11 21:06:19.465,0,0,28,0.0,0.0
230740,1,1,2015-06-10 22:52:39.446,2015-06-10 22:52:39.446,0,0,1,0.0,0.0
230741,3,3,2015-07-10 17:45:29.562,2015-09-01 04:35:14.020,0,0,3,0.0,0.0
230742,1,1,2015-07-21 02:01:05.522,2015-07-21 02:01:05.522,0,0,1,0.0,0.0
230743,18,15,2015-05-17 16:44:43.378,2015-09-09 05:23:09.067,0,0,18,0.0,0.0
230744,5,5,2015-05-16 03:37:53.206,2015-07-03 22:32:36.770,0,0,5,0.0,0.0
230748,5,2,2015-07-16 04:51:32.090,2015-08-07 16:49:15.170,0,0,5,0.0,0.0
230749,10,8,2015-05-22 18:16:01.519,2015-08-19 20:06:02.895,0,0,10,0.0,0.0
230752,4,2,2015-07-27 21:20:03.778,2015-08-10 00:03:12.295,0,0,4,0.0,0.0
230757,35,16,2015-05-05 19:04:16.388,2015-08-31 19:33:34.431,2,1,32,0.0625,0.5
230760,1,1,2015-09-07 04:49:45.078,2015-09-07 04:49:45.078,0,0,1,0.0,0.0
230763,1,1,2015-06-18 19:57:37.320,2015-06-18 19:57:37.320,0,0,1,0.0,0.0
230766,1,1,2015-08-09 16:51:24.905,2015-08-09 16:51:24.905,0,0,1,0.0,0.0
230767,1,1,2015-06-16 19:40:25.421,2015-06-16 19:40:25.421,0,0,1,0.0,0.0
230769,4,4,2015-05-06 08:10:54.605,2015-09-14 20:59:35.007,0,0,4,0.0,0.0
230770,25,22,2015-05-04 20:35:27.457,2015-09-17 19:36:43.040,2,0,23,0.08695652173913043,0.0
230771,1,1,2015-08-08 05:47:46.459,2015-08-08 05:47:46.459,0,0,1,0.0,0.0
230772,1,1,2015-09-11 00:42:47.455,2015-09-11 00:42:47.455,0,0,1,0.0,0.0
230773,2,1,2015-08-18 19:30:07.563,2015-08-18 21:04:32.546,0,0,2,0.0,0.0
230774,2,2,2015-08-03 19:35:00.932,2015-09-02 12:13:29.164,0,0,2,0.0,0.0
230776,3,2,2015-06-21 18:33:46.596,2015-07-26 07:44:29.501,0,0,3,0.0,0.0
230778,8,8,2015-05-21 14:47:03.656,2015-09-13 17:59:57.107,0,0,8,0.0,0.0
230780,1,1,2015-07-24 21:17:18.128,2015-07-24 21:17:18.128,0,0,1,0.0,0.0
230781,6,6,2015-05-25 22:19:00.360,2015-08-12 01:30:03.200,0,0,6,0.0,0.0
230782,1,1,2015-09-10 04:51:09.961,2015-09-10 04:51:09.961,0,0,1,0.0,0.0
230783,11,8,2015-05-14 19:29:21.093,2015-07-27 01:17:51.787,0,0,11,0.0,0.0
230785,129,96,2015-05-04 01:47:37.715,2015-09-17 17:01:24.533,1,0,128,0.0078125,0.0
230786,4,4,2015-05-28 22:31:01.494,2015-08-11 18:44:24.862,0,0,4,0.0,0.0
230788,1,1,2015-07-05 17:36:16.524,2015-07-05 17:36:16.524,0,0,1,0.0,0.0
230790,1,1,2015-07-29 21:37:39.081,2015-07-29 21:37:39.081,0,0,1,0.0,0.0
230792,2,2,2015-06-12 00:28:18.564,2015-07-03 22:07:13.521,0,0,2,0.0,0.0
230794,2,1,2015-06-08 18:41:02.048,2015-06-08 19:41:06.027,0,0,2,0.0,0.0
230796,17,14,2015-05-14 01:10:15.722,2015-09-15 20:52:35.611,1,1,15,0.06666666666666667,1.0
230797,23,20,2015-05-13 23:42:09.647,2015-09-12 16:42:28.636,1,0,22,0.045454545454545456,0.0
230798,2,1,2015-08-17 17:26:48.180,2015-08-17 17:26:48.777,0,0,2,0.0,0.0
230799,4,3,2015-06-15 15:23:33.640,2015-09-16 23:04:41.890,0,0,4,0.0,0.0
230800,5,3,2015-06-15 18:12:42.119,2015-08-25 02:28:24.276,0,0,5,0.0,0.0
230806,6,4,2015-05-11 23:58:42.523,2015-07-17 04:35:36.615,0,0,6,0.0,0.0
230807,138,103,2015-07-07 21:26:02.783,2015-09-11 15:41:32.628,2,1,135,0.014814814814814815,0.5
230808,2,2,2015-06-10 23:41:32.900,2015-07-03 18:35:35.938,0,0,2,0.0,0.0
230812,5,5,2015-05-25 06:05:54.143,2015-08-26 23:07:55.868,0,0,5,0.0,0.0
230813,159,114,2015-05-03 23:22:08.380,2015-09-15 03:51:05.491,9,2,148,0.060810810810810814,0.2222222222222222
230815,1,1,2015-06-23 22:52:23.301,2015-06-23 22:52:23.301,0,0,1,0.0,0.0
230817,7,6,2015-05-14 20:26:23.833,2015-09-09 20:47:26.030,0,0,7,0.0,0.0
230818,1,1,2015-07-12 12:39:59.437,2015-07-12 12:39:59.437,0,0,1,0.0,0.0
230819,4,4,2015-06-22 05:28:55.702,2015-07-12 18:49:43.575,0,0,4,0.0,0.0
230823,1,1,2015-05-20 17:22:10.009,2015-05-20 17:22:10.009,0,0,1,0.0,0.0
230824,25,24,2015-05-05 20:04:31.839,2015-09-10 14:42:48.917,0,0,25,0.0,0.0
230825,1,1,2015-06-22 22:48:55.335,2015-06-22 22:48:55.335,0,0,1,0.0,0.0
230826,18,16,2015-05-04 21:51:50.868,2015-07-19 18:01:22.867,2,0,16,0.125,0.0
230828,94,76,2015-05-06 11:06:01.304,2015-08-21 22:11:25.681,4,0,90,0.044444444444444446,0.0
230829,2,2,2015-08-10 22:46:57.351,2015-09-10 02:25:59.706,0,0,2,0.0,0.0
230830,1,1,2015-06-22 17:54:57.375,2015-06-22 17:54:57.375,0,0,1,0.0,0.0
230834,40,25,2015-05-05 03:23:22.523,2015-08-05 17:57:18.010,2,2,36,0.05555555555555555,1.0
230836,1,1,2015-09-10 00:06:09.749,2015-09-10 00:06:09.749,0,0,1,0.0,0.0
230837,1,1,2015-06-23 18:43:06.359,2015-06-23 18:43:06.359,0,0,1,0.0,0.0
230838,13,10,2015-05-07 17:53:11.800,2015-09-09 21:22:00.957,1,0,12,0.08333333333333333,0.0
230839,3,3,2015-05-15 19:43:25.250,2015-06-27 20:22:17.927,0,0,3,0.0,0.0
230841,132,106,2015-05-05 15:11:59.812,2015-08-25 19:09:31.264,2,0,130,0.015384615384615385,0.0
230842,176,122,2015-05-04 18:12:03.701,2015-09-12 14:32:13.624,14,4,158,0.08860759493670886,0.2857142857142857
230843,6,4,2015-06-09 05:01:21.914,2015-09-13 22:42:39.661,0,0,6,0.0,0.0
230845,2,2,2015-05-22 19:44:31.272,2015-09-08 20:01:04.363,0,0,2,0.0,0.0
230850,16,14,2015-05-12 04:14:23.968,2015-08-18 05:49:08.065,1,0,15,0.06666666666666667,0.0
230856,1,1,2015-06-06 18:18:28.207,2015-06-06 18:18:28.207,0,0,1,0.0,0.0
230859,1,1,2015-09-15 21:44:02.882,2015-09-15 21:44:02.882,0,0,1,0.0,0.0
230860,9,8,2015-05-28 21:19:45.994,2015-09-15 04:12:11.118,0,0,9,0.0,0.0
230865,29,19,2015-06-11 18:31:54.637,2015-08-11 18:41:04.955,0,0,29,0.0,0.0
230866,18,17,2015-05-07 01:22:12.884,2015-08-28 15:22:28.709,0,0,18,0.0,0.0
230871,1,1,2015-07-02 16:54:03.151,2015-07-02 16:54:03.151,0,0,1,0.0,0.0
230874,2,2,2015-05-03 14:14:38.102,2015-09-03 22:36:10.564,0,0,2,0.0,0.0
230875,3,2,2015-05-14 19:45:29.505,2015-07-05 22:12:58.261,0,0,3,0.0,0.0
230877,2,2,2015-07-06 15:06:06.564,2015-09-15 18:55:33.283,0,0,2,0.0,0.0
230883,24,17,2015-05-29 23:30:09.726,2015-09-17 23:45:15.758,1,0,23,0.043478260869565216,0.0
230884,2,2,2015-05-05 01:45:13.385,2015-06-10 17:57:10.284,0,0,2,0.0,0.0
230889,1,1,2015-07-07 08:25:37.674,2015-07-07 08:25:37.674,0,0,1,0.0,0.0
230890,52,28,2015-06-09 22:47:34.161,2015-08-14 20:27:27.860,2,0,50,0.04,0.0
230892,17,10,2015-05-09 00:52:42.176,2015-09-01 15:37:21.418,2,2,13,0.15384615384615385,1.0
230893,1,1,2015-09-01 20:45:20.241,2015-09-01 20:45:20.241,0,0,1,0.0,0.0
230898,3,3,2015-06-30 23:04:16.263,2015-09-02 06:25:11.047,0,0,3,0.0,0.0
230900,2,2,2015-05-14 15:44:02.032,2015-05-15 00:00:12.021,0,0,2,0.0,0.0
230902,2,2,2015-06-28 20:24:47.168,2015-08-13 00:51:23.322,0,0,2,0.0,0.0
230903,11,8,2015-05-13 20:17:09.116,2015-08-11 05:30:33.094,0,0,11,0.0,0.0
230906,2,1,2015-09-14 20:31:31.262,2015-09-14 20:31:42.119,0,0,2,0.0,0.0
230908,4,4,2015-09-12 21:10:14.936,2015-09-15 16:26:25.636,0,0,4,0.0,0.0
230910,3,3,2015-05-06 18:52:49.529,2015-08-18 23:46:29.684,0,0,3,0.0,0.0
230911,171,116,2015-05-03 09:21:40.682,2015-09-12 01:15:47.620,16,5,150,0.10666666666666667,0.3125
230912,5,5,2015-06-17 16:44:58.747,2015-09-11 01:50:20.904,0,0,5,0.0,0.0
230914,1,1,2015-07-31 16:29:06.586,2015-07-31 16:29:06.586,0,0,1,0.0,0.0
230915,19,16,2015-05-15 06:51:38.780,2015-09-13 18:34:42.851,0,0,19,0.0,0.0
230916,6,6,2015-07-07 14:10:44.594,2015-08-31 10:44:32.415,0,0,6,0.0,0.0
230917,1,1,2015-08-28 06:58:16.558,2015-08-28 06:58:16.558,0,0,1,0.0,0.0
230918,18,13,2015-05-08 02:43:27.583,2015-06-06 12:46:09.627,1,1,16,0.0625,1.0
230921,5,5,2015-05-09 21:45:39.560,2015-05-30 21:42:44.617,0,0,5,0.0,0.0
230927,3,3,2015-06-11 14:25:39.973,2015-09-15 17:08:38.676,0,0,3,0.0,0.0
230928,4,4,2015-06-05 04:30:56.376,2015-08-10 00:43:01.326,0,0,4,0.0,0.0
230931,44,31,2015-07-03 17:55:19.464,2015-09-16 03:02:48.535,6,2,36,0.16666666666666666,0.3333333333333333
230932,1,1,2015-07-07 03:27:32.887,2015-07-07 03:27:32.887,0,0,1,0.0,0.0
230940,2,1,2015-08-09 18:15:33.464,2015-08-09 18:18:57.717,0,0,2,0.0,0.0
230942,9,6,2015-05-16 22:32:37.905,2015-07-13 19:13:00.574,0,0,9,0.0,0.0
230943,1,1,2015-05-19 19:55:09.178,2015-05-19 19:55:09.178,0,0,1,0.0,0.0
230944,1,1,2015-08-18 04:46:54.080,2015-08-18 04:46:54.080,0,0,1,0.0,0.0
230945,4,3,2015-05-25 00:53:49.326,2015-07-26 00:23:58.347,0,0,4,0.0,0.0
230946,3,3,2015-05-14 16:42:37.435,2015-06-03 16:12:39.401,0,0,3,0.0,0.0
230947,4,2,2015-06-04 15:35:35.593,2015-07-13 13:42:06.326,0,0,4,0.0,0.0
230948,1,1,2015-06-20 23:14:46.854,2015-06-20 23:14:46.854,0,0,1,0.0,0.0
230952,40,21,2015-05-08 21:38:11.240,2015-09-08 21:03:17.717,1,0,39,0.02564102564102564,0.0
230953,28,20,2015-05-04 20:10:18.350,2015-09-10 21:48:47.341,0,0,28,0.0,0.0
230955,1,1,2015-07-10 18:26:43.944,2015-07-10 18:26:43.944,0,0,1,0.0,0.0
230956,1,1,2015-08-06 17:45:38.978,2015-08-06 17:45:38.978,0,0,1,0.0,0.0
230957,1,1,2015-06-23 06:57:00.000,2015-06-23 06:57:00.000,0,0,1,0.0,0.0
230958,14,13,2015-05-18 21:36:01.327,2015-09-15 19:26:22.327,0,0,14,0.0,0.0
230959,1,1,2015-05-23 00:23:09.998,2015-05-23 00:23:09.998,0,0,1,0.0,0.0
230960,1,1,2015-07-17 19:36:44.477,2015-07-17 19:36:44.477,0,0,1,0.0,0.0
230963,3,3,2015-05-19 21:01:42.916,2015-06-25 00:03:14.293,0,0,3,0.0,0.0
230964,1,1,2015-06-21 00:46:26.274,2015-06-21 00:46:26.274,0,0,1,0.0,0.0
230966,1,1,2015-08-13 18:58:57.812,2015-08-13 18:58:57.812,0,0,1,0.0,0.0
230967,1,1,2015-08-11 19:46:17.514,2015-08-11 19:46:17.514,0,0,1,0.0,0.0
230969,1,1,2015-06-25 18:17:01.999,2015-06-25 18:17:01.999,0,0,1,0.0,0.0
230970,3,3,2015-05-22 15:56:34.079,2015-09-17 23:30:15.485,0,0,3,0.0,0.0
230971,33,27,2015-05-03 17:53:58.903,2015-09-15 17:34:08.523,0,0,33,0.0,0.0
230974,2,1,2015-05-23 01:18:40.099,2015-05-23 01:25:22.596,0,0,2,0.0,0.0
230975,2,2,2015-05-06 08:08:57.872,2015-07-26 04:07:13.402,0,0,2,0.0,0.0
230976,4,3,2015-06-11 00:55:33.919,2015-09-06 01:11:06.852,0,0,4,0.0,0.0
230977,53,40,2015-05-05 16:00:47.187,2015-09-15 20:17:40.049,0,0,53,0.0,0.0
230979,4,4,2015-07-18 07:21:30.430,2015-09-17 03:24:00.403,0,0,4,0.0,0.0
230983,2,2,2015-05-11 04:34:12.312,2015-06-26 16:54:14.607,0,0,2,0.0,0.0
230984,4,3,2015-05-18 00:36:11.690,2015-08-30 05:15:57.560,0,0,4,0.0,0.0
230985,152,120,2015-05-06 00:47:02.487,2015-09-11 00:35:54.075,0,0,152,0.0,0.0
230986,3,3,2015-05-30 20:59:18.262,2015-08-12 23:41:41.632,0,0,3,0.0,0.0
230987,2,2,2015-05-14 22:53:20.683,2015-05-14 22:53:48.455,0,0,2,0.0,0.0
230990,5,5,2015-05-15 09:19:06.658,2015-07-18 23:23:55.359,0,0,5,0.0,0.0
230994,7,5,2015-05-12 16:18:15.008,2015-08-26 21:52:36.466,0,0,7,0.0,0.0
230996,2,2,2015-08-16 23:55:10.513,2015-08-25 23:42:22.159,0,0,2,0.0,0.0
230998,15,9,2015-05-20 17:20:21.601,2015-08-15 17:54:07.046,0,0,15,0.0,0.0
231002,2,2,2015-06-25 23:08:33.825,2015-07-07 21:30:15.703,0,0,2,0.0,0.0
231003,25,23,2015-05-05 18:49:39.741,2015-08-28 02:27:37.519,0,0,25,0.0,0.0
231004,2,1,2015-05-05 04:12:51.763,2015-05-05 04:20:45.654,0,0,2,0.0,0.0
231005,7,5,2015-06-11 16:08:15.322,2015-09-12 05:57:33.136,0,0,7,0.0,0.0
231006,1,1,2015-06-11 05:29:35.936,2015-06-11 05:29:35.936,0,0,1,0.0,0.0
231007,1,1,2015-08-14 20:07:26.342,2015-08-14 20:07:26.342,0,0,1,0.0,0.0
231009,114,101,2015-05-03 09:10:25.622,2015-09-16 17:00:02.605,0,0,114,0.0,0.0
231011,28,22,2015-05-18 02:37:53.722,2015-09-17 20:11:46.991,0,0,28,0.0,0.0
231012,6,6,2015-05-19 17:17:16.323,2015-08-31 03:48:03.249,0,0,6,0.0,0.0
231013,8,7,2015-05-15 20:04:47.795,2015-08-12 22:27:09.302,0,0,8,0.0,0.0
231014,6,6,2015-05-27 03:30:52.669,2015-08-28 07:07:36.112,0,0,6,0.0,0.0
231016,8,7,2015-06-17 14:35:45.008,2015-08-21 23:37:52.709,0,0,8,0.0,0.0
231019,15,14,2015-05-19 19:46:21.850,2015-09-10 06:13:48.903,0,0,15,0.0,0.0
231022,63,47,2015-05-05 03:03:02.229,2015-09-15 05:06:47.310,0,0,63,0.0,0.0
231023,5,5,2015-07-10 18:51:57.895,2015-09-06 15:57:26.349,0,0,5,0.0,0.0
231027,5,5,2015-07-26 20:37:38.523,2015-09-08 21:10:27.573,0,0,5,0.0,0.0
231029,1,1,2015-07-03 21:43:52.605,2015-07-03 21:43:52.605,0,0,1,0.0,0.0
231032,44,40,2015-05-03 04:51:33.331,2015-09-14 18:57:33.234,0,0,44,0.0,0.0
231034,2,2,2015-07-07 05:50:28.756,2015-07-26 03:18:38.910,0,0,2,0.0,0.0
231039,1,1,2015-06-12 23:39:25.346,2015-06-12 23:39:25.346,0,0,1,0.0,0.0
231040,2,2,2015-06-09 21:15:02.511,2015-06-13 16:58:15.526,0,0,2,0.0,0.0
231044,2,2,2015-05-14 02:42:44.712,2015-07-03 18:27:12.508,0,0,2,0.0,0.0
231045,5,5,2015-07-24 02:01:42.679,2015-09-16 17:27:13.090,0,0,5,0.0,0.0
231051,1,1,2015-07-20 13:41:07.971,2015-07-20 13:41:07.971,0,0,1,0.0,0.0
231052,3,2,2015-07-17 04:40:21.036,2015-08-25 16:26:07.463,0,0,3,0.0,0.0
231056,3,3,2015-07-02 18:54:00.547,2015-07-30 00:16:18.167,0,0,3,0.0,0.0
231059,2,2,2015-05-19 18:37:51.429,2015-07-04 04:11:53.522,0,0,2,0.0,0.0
231062,5,4,2015-05-23 23:43:39.244,2015-08-15 04:34:10.227,0,0,5,0.0,0.0
231063,7,7,2015-05-07 01:09:21.154,2015-09-14 04:27:38.264,0,0,7,0.0,0.0
231064,2,2,2015-05-05 00:23:16.548,2015-08-29 01:46:51.123,0,0,2,0.0,0.0
231065,73,52,2015-05-03 06:44:42.876,2015-09-17 17:10:11.781,2,0,71,0.028169014084507043,0.0
231066,7,6,2015-06-27 08:09:37.907,2015-08-20 01:06:28.416,0,0,7,0.0,0.0
231068,15,15,2015-05-05 06:13:02.800,2015-09-11 23:34:14.855,0,0,15,0.0,0.0
231070,1,1,2015-05-09 21:00:07.412,2015-05-09 21:00:07.412,0,0,1,0.0,0.0
231071,2,2,2015-06-22 00:34:52.353,2015-07-09 05:11:50.131,0,0,2,0.0,0.0
231074,14,13,2015-05-04 04:17:27.390,2015-09-08 23:18:25.394,1,0,13,0.07692307692307693,0.0
231076,5,5,2015-07-15 01:52:07.441,2015-09-04 05:58:45.878,0,0,5,0.0,0.0
231079,1,1,2015-05-24 03:32:56.000,2015-05-24 03:32:56.000,0,0,1,0.0,0.0
231081,7,4,2015-05-17 20:40:14.652,2015-07-25 17:15:07.559,0,0,7,0.0,0.0
231082,2,2,2015-06-26 17:24:22.716,2015-07-12 21:34:20.107,0,0,2,0.0,0.0
231084,2,1,2015-06-08 21:56:11.486,2015-06-11 20:47:22.345,0,0,2,0.0,0.0
231086,2,2,2015-06-05 17:55:02.090,2015-08-06 23:34:17.660,0,0,2,0.0,0.0
231087,10,10,2015-05-06 00:37:51.740,2015-09-10 03:07:54.242,0,0,10,0.0,0.0
231088,4,4,2015-05-16 20:01:14.576,2015-07-09 23:55:45.228,0,0,4,0.0,0.0
231089,1,1,2015-07-04 02:43:17.163,2015-07-04 02:43:17.163,0,0,1,0.0,0.0
231092,21,12,2015-05-17 00:29:59.382,2015-09-15 04:08:06.642,1,1,19,0.05263157894736842,1.0
231093,8,8,2015-05-03 04:33:13.762,2015-08-27 16:36:19.778,0,0,8,0.0,0.0
231094,14,7,2015-08-06 18:19:18.546,2015-09-05 15:37:50.993,0,0,14,0.0,0.0
231098,17,17,2015-05-19 22:10:20.044,2015-09-12 00:05:18.108,0,0,17,0.0,0.0
231099,2,2,2015-09-07 01:51:42.402,2015-09-14 19:33:03.777,0,0,2,0.0,0.0
231100,4,4,2015-08-05 20:38:21.036,2015-09-14 13:35:50.974,0,0,4,0.0,0.0
231105,13,13,2015-05-22 15:43:48.065,2015-07-22 17:37:50.406,0,0,13,0.0,0.0
231106,11,10,2015-06-01 01:04:46.944,2015-09-13 07:46:03.742,0,0,11,0.0,0.0
231108,21,19,2015-05-03 05:11:57.448,2015-09-15 19:10:04.939,0,0,21,0.0,0.0
231109,160,141,2015-05-04 01:09:05.528,2015-09-18 01:50:56.376,1,0,159,0.006289308176100629,0.0
231111,16,14,2015-05-07 11:53:08.111,2015-08-26 17:33:49.532,3,0,13,0.23076923076923078,0.0
231112,1,1,2015-09-01 15:22:04.843,2015-09-01 15:22:04.843,0,0,1,0.0,0.0
231117,1,1,2015-07-09 21:04:32.407,2015-07-09 21:04:32.407,0,0,1,0.0,0.0
231118,2,1,2015-07-24 21:52:59.633,2015-07-24 21:53:02.977,0,0,2,0.0,0.0
